Topic,Question,Answer,Distractor1,Distractor2,Distractor3
Chemistry,What is the chemical formula for calcium carbonate?,CaCO3,CO2,H2O,O2
Chemistry,What type of bonding occurs when electrons are shared between atoms?,Covalent,Ionic,Metallic,Van der Waals
Chemistry,What is the formula for sulfuric acid?,H2SO4,NaOH,HCl,HNO3
Chemistry,Which element has the symbol Na?,Sodium,Nitrogen,Neon,Nickel
Chemistry,What is the chemical formula for glucose?,C6H12O6,CO2,H2O,O2
Chemistry,Which of the following is a measure of the speed of a chemical reaction?,Rate,Concentration,Pressure,Temperature
Chemistry,What is the formula for nitric acid?,HNO3,H2SO4,HCl,H3PO4
Chemistry,Which of the following is a bond that results from the sharing of electrons between atoms?,Covalent bond,Ionic bond,Hydrogen bond,Van der Waals forces
Chemistry,What is the common name for sodium chloride?,Salt,Sugar,Baking soda,Bleach
Chemistry,What is the chemical symbol for gold?,Au,Ag,Cu,Fe
Chemistry,What is the chemical symbol for gold?,Au,Ag,Cu,Fe
Chemistry,What is the formula for water?,H2O,CO2,CH4,NH3
Chemistry,What is the formula for potassium hydroxide?,KOH,H2SO4,HCl,CH3COOH
Chemistry,What is the chemical symbol for iron?,Fe,Cu,Ag,Au
Chemistry,What is the formula for magnesium chloride?,MgCl2,MgCO3,MgSO4,MgO
Chemistry,What is the charge of a proton?,Positive,Negative,Neutral,Variable
Chemistry,What is the formula for calcium carbonate?,CaCO3,CaO,CaSO4,CaCl2
Chemistry,What is the formula for acetic acid?,CH3COOH,H2SO4,HCl,NaOH
Chemistry,What is the chemical symbol for sodium?,Na,K,Li,Rb
Chemistry,What is the formula for carbon monoxide?,CO,CO2,C2O,CH4
Chemistry,What is the formula for hydrogen?,H2,H,He,HCl
Chemistry,What is the chemical symbol for oxygen?,O,N,C,H
Chemistry,What is the formula for oxygen?,O2,O3,O,CO2
Chemistry,What is the formula for nitric acid?,HNO3,HCl,H2SO4,NaOH
Chemistry,What is the formula for sodium hydroxide?,NaOH,H2SO4,HCl,CH3COOH
Chemistry,What is the chemical symbol for helium?,He,Ne,Ar,Kr
Chemistry,What is the chemical symbol for oxygen?,O,C,H,N
Chemistry,What is the chemical symbol for carbon?,C,N,O,H
Chemistry,What is the formula for hydrochloric acid?,HCl,H2SO4,HNO3,H3PO4
Chemistry,Which of the following is the study of how matter interacts with energy?,Thermodynamics,Quantum mechanics,Electromagnetism,Relativity
Chemistry,What is the formula for acetic acid?,CH3COOH,NaCl,NaOH,HCl
Chemistry,Which of the following is a measure of how acidic or basic a substance is?,pH,Concentration,Temperature,Pressure
Chemistry,What is the formula for ammonia?,NH3,H2O,CO2,CH4
Chemistry,Which of the following is a measure of how much solute is dissolved in a solution?,Concentration,Temperature,Pressure,Volume
Chemistry,What is the formula for calcium carbonate?,CaCO3,NaCl,NaOH,HCl
Chemistry,What is the chemical formula for carbon dioxide?,CO2,CH4,H2O,O2
Chemistry,"Which element has the symbol ""S""?",A) Sulfur,B) Silicon,C) Sodium,D) Scandium
Chemistry,What is the formula for sulfur dioxide?,SO2,CO2,H2SO4,Na2SO4
Chemistry,What is the common name for acetic acid?,Vinegar,Baking soda,Bleach,Muriatic acid
Chemistry,What is the formula for nitrous oxide?,N2O,H2O,CO2,NH3
Chemistry,What is the formula for sodium hydroxide?,NaOH,NaCl,HCl,H2SO4
Chemistry,What is the chemical symbol for carbon?,C,O,H,N
Chemistry,What is the formula for hydrofluoric acid?,HF,HCl,NaCl,H2SO4
Chemistry,What is the common name for hydrochloric acid?,Muriatic acid,Sulfuric acid,Nitric acid,Acetic acid
Chemistry,What type of chemical reaction is associated with the combination of two or more substances into a single product?,Synthesis,Decomposition,Combustion,Oxidation
Chemistry,What is the chemical formula for sodium hydroxide?,NaOH,HCl,H2SO4,HNO3
Chemistry,What is the chemical symbol for sodium?,Na,K,Ca,Fe
Chemistry,What is the pH of an acidic solution?,Less than 7,7,More than 7,10
Chemistry,What is the process by which a liquid turns into a gas?,Evaporation,Condensation,Sublimation,Melting
Chemistry,What is the pH of a neutral solution?,7,0,14,1
Chemistry,What is the process by which a gas turns into a solid?,Deposition,Sublimation,Melting,Condensation
Chemistry,What is the atomic number of carbon?,6,8,12,14
Chemistry,What is the chemical formula for ethanol?,C2H5OH,CO2,NaCl,C6H12O6
Chemistry,What is the chemical symbol for gold?,Au,Ag,Al,Fe
Chemistry,What is the chemical formula for carbon dioxide?,CO2,H2O,NaCl,C6H12O6
Chemistry,What is the process of converting a liquid to a gas called?,Evaporation,Condensation,Sublimation,Freezing
Chemistry,What is the chemical symbol for hydrogen?,H,He,Li,Be
Chemistry,What is the chemical symbol for neon?,Ne,O,C,H
Chemistry,What is the formula for photosynthesis?,6CO2+6H2O -> C6H12O6+6O2,C6H12O6+6O2 -> 6CO2+6H2O,NaCl+H2O -> Na+ + Cl-,CH4 + 2O2 -> CO2 + 2H2O
Chemistry,What is the formula for water?,H2O,C6H12O6,CO2,NaCl
Chemistry,What is the chemical symbol for chlorine?,Cl,O,C,H
Chemistry,What is the atomic number of Carbon?,6,7,8,5
Chemistry,What is the symbol for gold on the periodic table?,Au,Ag,Cu,Pt
Chemistry,What is the chemical symbol for nitrogen?,N,O,C,H
Chemistry,What element has the atomic number 1?,Hydrogen,Oxygen,Carbon,Nitrogen
Chemistry,What is the chemical formula for water?,H₂O,CO₂,NaCl,HCl
Chemistry,What is the chemical formula for table salt?,NaCl,CO2,H2O,C6H12O6
Chemistry,What is the chemical symbol for helium?,He,O,C,H
Chemistry,What is the most abundant element in the Earth's atmosphere?,Nitrogen,Oxygen,Carbon dioxide,Argon
Chemistry,What is the name of the bond that holds two hydrogen atoms together in a molecule of hydrogen gas?,Covalent bond,Ionic bond,Hydrogen bond,Van der Waals forces
Chemistry,What is the chemical symbol for sodium?,Na,Mg,Ca,Fe
Chemistry,What is the symbol for nitrogen?,N,Na,Ni,Ne
Chemistry,What is the symbol for sodium on the periodic table?,Na,Ni,Nb,N
Chemistry,What is the chemical symbol for iron?,Fe,Au,Ag,Cu
Chemistry,What is the chemical symbol for oxygen?,O,H,C,N
Chemistry,What is the chemical symbol for gold?,Au,Ag,Hg,Cu
Chemistry,What is the pH range of a neutral solution?,7,1-6,8-14,0
Chemistry,What is the chemical symbol for iron?,Fe,Ag,Cu,Au
Chemistry,What is the most abundant gas in the Earth's atmosphere?,Nitrogen,Oxygen,Carbon Dioxide,Helium
Chemistry,What is the chemical formula for ammonia?,NH3,HCl,HNO3,NaOH
Chemistry,What is the atomic number of carbon?,6,8,14,18
Chemistry,What is the common name for Hydrochloric Acid?,Muriatic acid,Vinegar,Lemon juice,Baking soda
Chemistry,What is the chemical symbol for nitrogen?,N,O,S,P
Chemistry,What is the chemical symbol for oxygen?,O,S,N,P
Chemistry,What is the chemical symbol for gold?,Au,Ag,Cu,Pb
Chemistry,What is the chemical formula for sulfuric acid?,H2SO4,HCl,HNO3,NaOH
Chemistry,What is the common name for Sodium Chloride?,Table salt,Baking soda,Vinegar,Lemon juice
Chemistry,What is the process by which a solid turns into a gas without passing through a liquid phase?,Sublimation,Evaporation,Condensation,Melting
Chemistry,What is the chemical symbol for potassium?,K,Na,Ca,Fe
Chemistry,What is the process of a solid changing directly to a gas called?,Sublimation,Evaporation,Condensation,Freezing
Chemistry,What is the pH of a neutral substance?,7,1,14,0
Chemistry,What type of bond is formed when one atom gains or loses electrons?,Ionic,Covalent,Hydrogen,Van der Waals
Chemistry,What is the chemical symbol for oxygen?,O,N,F,C
Chemistry,What is the chemical symbol for iron?,Fe,Au,Ag,Cu
Chemistry,What is the chemical symbol for sodium?,Na,Cu,Ag,K
Chemistry,What type of reaction occurs when a compound is broken down into simpler substances?,Decomposition,Synthesis,Combustion,Single Replacement
Chemistry,What type of bond is formed between two atoms that share electrons?,Covalent,Ionic,Hydrogen,Van der Waals
Chemistry,What is the process by which a gas turns into a liquid?,Condensation,Evaporation,Sublimation,Melting
Chemistry,What is the chemical symbol for gold?,Au,Ag,Cu,Fe
Chemistry,What is the law of conservation of mass?,Matter cannot be created or destroyed.,Energy cannot be created or destroyed.,The total amount of mass and energy in a system is constant.,The entropy of an isolated system tends to increase over time.
Chemistry,What is the molecular weight of carbon dioxide?,44 g/mol,12 g/mol,32 g/mol,28 g/mol
Chemistry,What substance is commonly used to disinfect wounds?,Hydrogen Peroxide,Alcohol,Vinegar,Bleach
Chemistry,What is the chemical formula for methane?,CH4,CO2,NaCl,O2
Chemistry,What is the most abundant gas in Earth's atmosphere?,Nitrogen,Oxygen,Carbon Dioxide,Helium
Chemistry,What is the chemical formula for water?,H2O,CO2,NaCl,C6H12O6
Chemistry,What is the chemical formula for water?,H2O,CO2,NaCl,O2
Chemistry,What is the pH of a neutral solution?,7,1,14,0
Chemistry,What is the chemical symbol for helium?,He,Ne,Ar,Kr
Chemistry,What is the process of converting a gas directly to a solid called?,Deposition,Condensation,Evaporation,Sublimation
Chemistry,What is the chemical symbol for carbon?,C,H,O,N
Chemistry,What element has the symbol H?,Hydrogen,Helium,Hafnium,Holmium
Chemistry,What is the atomic number of carbon?,6,7,8,9
Chemistry,What is the chemical symbol for chlorine?,Cl,C,Cu,Cr
Chemistry,What gas makes up the majority of the Earth's atmosphere?,Nitrogen,Oxygen,Carbon dioxide,Argon
Chemistry,What is the chemical formula for ammonia?,NH3,CO2,NaCl,H2O
Chemistry,What is the process of converting a gas to a liquid called?,Condensation,Evaporation,Sublimation,Freezing
Chemistry,What is the symbol for carbon?,C,Cr,Cl,Co
Chemistry,What is the chemical symbol for gold?,Au,Ag,Fe,Cu
Chemistry,What is the chemical symbol for gold?,Au,Ag,Fe,Cu
Chemistry,What is the chemical formula for methane?,CH4,CO2,H2O,NaCl
Chemistry,What is the chemical formula for water?,H2O,HO,O2,H2
Chemistry,What is the chemical symbol for gold?,Au,Ag,Cu,Pt
Chemistry,What is the chemical name for table salt?,Sodium Chloride,Ammonium Nitrate,Potassium Nitrate,Calcium Carbonate
Chemistry,Which gas makes up the majority of Earth's atmosphere?,Nitrogen,Oxygen,Carbon dioxide,Methane
Chemistry,What is the chemical formula for calcium carbonate?,CaCO3,CO2,NaCl,H2O
Chemistry,What is the chemical formula for methane?,CH4,CO2,O2,N2
Chemistry,What is the chemical formula for carbon dioxide?,CO2,CH4,O2,N2
Chemistry,Which element has the chemical symbol Fe?,Iron,Gold,Carbon,Copper
Chemistry,What is the symbol for helium?,He,H,O,C
Chemistry,What is the chemical formula for hydrochloric acid?,HCl,NaOH,H2SO4,HNO3
Chemistry,What is the formula for water?,H2O,CO2,CH4,NH3
Chemistry,What element has the symbol Fe?,Iron,Zinc,Iodine,Fluorine
Chemistry,What is the chemical formula for ammonia?,NH3,H2O,CO2,HCl
Chemistry,Which element has the atomic number 6?,Carbon,Oxygen,Nitrogen,Hydrogen
Chemistry,What is the chemical formula for potassium chloride?,KCl,CO2,NaCl,H2O
Chemistry,What is the process of converting a liquid to a gas called?,Evaporation,Sublimation,Condensation,Melting
Chemistry,What is the chemical formula for sulfuric acid?,H2SO4,HCl,NaOH,HNO3
Chemistry,What is the chemical symbol for sodium?,Na,So,Si,Sa
Chemistry,What is the chemical symbol for sodium?,Na,K,Cl,Hg
Chemistry,What is the chemical formula for sulfuric acid?,H2SO4,CO2,NaCl,H2O
Chemistry,What is the pH of pure water?,7,6,8,9
Chemistry,What two elements make up water?,Hydrogen and oxygen,Helium and carbon,Nitrogen and chlorine,Iron and sulfur
Chemistry,What is the name of a substance that has a pH greater than 7?,Base,Acid,Salt,Metal
Chemistry,What is the symbol for oxygen on the periodic table?,O,Na,Ni,Nb
Chemistry,What is the chemical formula for table sugar?,C12H22O11,CO2,NaCl,H2O
Chemistry,What is the chemical symbol for sodium?,Na,K,C,S
Chemistry,What is the chemical symbol for carbon dioxide?,CO2,CO,O2,C2O
Chemistry,What is the process by which a solid turns directly into a gas| without passing through the liquid state called?,Sublimation,Evaporation,Condensation,Melting
Chemistry,What element has the symbol He?,Helium,Hydrogen,Hafnium,Holmium
Chemistry,What is the symbol for carbon on the periodic table?,C,O,Na,Ni
Chemistry,What is the chemical symbol for sodium?,Na,H,O,C
Chemistry,What is the formula for water?,H2O,C6H12O6,CO2,N2
Chemistry,What is the process by which plants respire?,Cellular respiration,Photosynthesis,Fermentation,Transpiration
Chemistry,What is the chemical symbol for silver?,Ag,Au,Cu,Pd
Chemistry,What element has the symbol Ne?,Neon,Nitrogen,Nickel,Nobelium
Chemistry,What is the chemical symbol for iron?,Fe,Mg,Ca,Na
Chemistry,What is the chemical formula for hydrochloric acid?,HCl,CO2,NaCl,H2O
Chemistry,What is the name for the process of changing a liquid into a gas?,Evaporation,Condensation,Freezing,Combustion
Chemistry,What is the opposite of an acid?,Base,Salt,Metal,Non-metal
Chemistry,What is the name of the substance that is doing the dissolving in a solution?,Solvent,Solute,Solution,Concentration
Chemistry,What is the process of converting a solid directly to a gas called?,Sublimation,Evaporation,Melting,Condensation
Chemistry,What is the name of a compound made from carbon| hydrogen| and oxygen| that is a major source of energy for the body?,Carbohydrate,Protein,Lipid,Nucleic acid
Chemistry,What is the chemical symbol for potassium?,K,P,C,S
Computer Science,What is the name of the binary digit used in computing?,Bit,Byte,Megabyte,Gigabyte
Computer Science,What is the name of the operating system used on Apple computers?,macOS,Windows,Linux,Android
Computer Science,What is the name of the language used to create web pages?,HTML,CSS,JavaScript,PHP
Computer Science,What is the term used to describe malicious software that can harm your computer?,Virus,Spyware,Adware,Malware
Computer Science,What is the name of the protocol used to transfer files over the internet?,FTP,HTTP,SMTP,POP
Earth Science,What is the name for the markings on rocks caused by glaciers?,Striations,Sediments,Ripple marks,Faults
Earth Science,What is the term for the movement of water between the Earth's surface and the atmosphere?,A) Water cycle,B) Carbon cycle,C) Nitrogen cycle,D) Oxygen cycle
Earth Science,What is the process by which rocks are broken down into smaller pieces?,A) Weathering,B) Erosion,C) Compaction,D) Cementation
Earth Science,What is another name for a volcano that is currently erupting?,Active,Dormant,Extinct,Pillow
Earth Science,What is the process that forms sedimentary rock?,A) Erosion,B) Volcanism,C) Tectonic activity,D) Compaction and cementation
Earth Science,What type of rock is formed from the cooling and solidification of magma or lava?,Igneous,Sedimentary,Metamorphic,Tectonic
Earth Science,What is the process by which rock is changed by heat and pressure?,A) Metamorphism,B) Weathering,C) Erosion,D) Compaction
Earth Science,What is the name of the process where plants release water vapor through their leaves?,Transpiration,Condensation,Evaporation,Freezing
Earth Science,What is the name of the process where sediment is laid down?,Deposition,Erosion,Weathering,Transpiration
Earth Science,What type of rock is formed from the alteration of pre-existing rocks under high pressure and/or temperature?,Metamorphic,Sedimentary,Igneous,Tectonic
Earth Science,What is the name of the process when soil and rock are transported by wind| water or ice?,Erosion,Deposition,Weathering,Transpiration
Earth Science,What is the name of the process where water turns into a gas?,Evaporation,Melting,Freezing,Condensation
Earth Science,What is the process by which sediments are deposited in a new location?,A) Deposition,B) Erosion,C) Weathering,D) Compaction
Earth Science,What is the process by which a gas changes directly into a solid without going through the liquid state?,A) Deposition,B) Condensation,C) Freezing,D) Solidification
Earth Science,What is the process by which water vapor changes into liquid water?,A) Condensation,B) Evaporation,C) Sublimation,D) Precipitation
Earth Science,What is the name of the process when rocks are broken down by rain or wind?,Weathering,Erosion,Deposition,Transpiration
Earth Science,What type of rock is formed from the compacting and cementation of sediments?,Sedimentary,Igneous,Metamorphic,Tectonic
Earth Science,What is the layer of the atmosphere where weather occurs?,A) Troposphere,B) Stratosphere,C) Mesosphere,D) Thermosphere
Earth Science,What is the name of the layer of the Earth that is immediately beneath the crust?,Mantle,Core,Outer core,Troposphere
Earth Science,What is the name of the layer of the Earth that is made up of solid rock?,Lithosphere,Atmosphere,Hydrosphere,Biosphere
Earth Science,What is the name of the process when water vapor turns back into a liquid?,Condensation,Evaporation,Freezing,Melting
Earth Science,What is the process by which rocks are formed from molten magma or lava?,A) Igneous rock formation,B) Sedimentary rock formation,C) Metamorphic rock formation,D) Mineral crystalization
Earth Science,What is the name of the process by which water changes from a gas to a liquid?,Condensation,Evaporation,Precipitation,Runoff
Earth Science,What is the name of the process by which rock is broken down into smaller pieces?,Weathering,Erosion,Deposition,Plate tectonics
Earth Science,What is the name for the process where water evaporates from plants?,Transpiration,Evaporation,Condensation,Precipitation
Earth Science,What is the name for a rock that is changed by heat or pressure?,Metamorphic,Sedimentary,Igneous,Volcanic
Earth Science,What type of rock is formed from magma or lava?,Igneous,Sedimentary,Metamorphic,Volcanic
Earth Science,What is the name for a circular motion of water?,Whirlpool,Tsunami,Tide,Eddy
Earth Science,Which layer of the Earth is made up of solid rock?,Lithosphere,Athenosphere,Mesosphere,Stratosphere
Earth Science,What is the name of the layer of gases surrounding the Earth?,Atmosphere,Biosphere,Hydrosphere,Lithosphere
Earth Science,What is the name for a naturally occurring| inorganic solid that has a crystalline structure and a definite chemical composition?,Mineral,Rock,Ore,Fossil
Earth Science,What is the process by which water vapor turns into liquid water?,Condensation,Evaporation,Sublimation,Melting
Earth Science,What is the layer of the earth's atmosphere closest to the surface?,Troposphere,Stratosphere,Mesosphere,Thermosphere
Earth Science,What is the highest mountain in the Solar System?,Olympus Mons,Mount Everest,Mauna Kea,Mount Kilimanjaro
Earth Science,What is the name of the process by which sediment is transported from one location to another?,Erosion,Weathering,Deposition,Plate tectonics
Earth Science,What is the name of the boundary between tectonic plates that is characterized by earthquakes and volcanoes?,Ring of Fire,Mid-Atlantic Ridge,San Andreas Fault,Himalayan Mountains
Earth Science,What causes the earth's seasons?,Tilt of the earth's axis,Distance from the sun,Amount of sunlight,Temperature variations
Earth Science,What type of cloud is tall and cylindrical| often associated with thunderstorms?,Cumulonimbus,Cirrus,Stratus,Cumulus
Earth Science,What is the name for a substance that cannot be broken down into simpler substances by chemical means?,Element,Atom,Molecule,Compound
Earth Science,What is the process by which water changes from a liquid to a gas?,Evaporation,Condensation,Precipitation,Sublimation
Earth Science,What is Earth's largest ocean?,Pacific,Atlantic,Indian,Arctic
Earth Science,What is the name for the point on the Earth's surface directly above the focus of an earthquake?,Epicenter,Seismic zone,Fault line,Tsunami zone
Earth Science,What is the name for a layer of soil that is permanently frozen?,Permafrost,Loam,Topsoil,Sand
Earth Science,What is the name for the force that causes hot air to rise and cool air to sink?,Convection,Radiation,Conduction,Advection
Earth Science,What is the name for a sudden and violent shaking of the ground caused by the movement of tectonic plates?,Earthquake,Volcano,Tsunami,Hurricane
Earth Science,What is the name of the process by which sediment is transported by wind or water?,Erosion,Deposition,Formation,Weathering
Earth Science,What is the name of the narrow| deep part of the ocean floor that forms where two tectonic plates meet?,Trench,Ridge,Shelf,Island
Earth Science,What is the study of the Earth called?,Geology,Ecology,Biology,Chemistry
Earth Science,What is the part of the Earth made up of solid rock called?,Mantle,Crust,Core,Atmosphere
Earth Science,What is the movement of the Earth around the Sun called?,Revolution,Rotation,Eclipse,Tide
Earth Science,What is a long| narrow channel of water that connects two larger bodies of water called?,Strait,Canal,Gulf,Bay
Earth Science,What is the layer of gases that surrounds the Earth called?,Atmosphere,Troposphere,Stratosphere,Ionosphere
Earth Science,What is the name of the layer of the Earth's atmosphere that contains the Northern Lights?,Ionosphere,Exosphere,Stratosphere,Magnetosphere
Earth Science,What is the name for the layer of Earth's atmosphere that contains the Southern and Northern lights?,Ionosphere,Thermosphere,Mesosphere,Exosphere
Earth Science,What is the name of the scale used to measure the magnitude of earthquakes?,Richter Scale,Fahrenheit Scale,Kelvin Scale,Celsius Scale
Earth Science,What is the name of the layer of the Earth's atmosphere that contains the protective ozone layer?,Stratosphere,Troposphere,Mesosphere,Thermosphere
Earth Science,What type of rock is formed from cooling lava?,Igneous,Sedimentary,Metamorphic,Volcanic
Earth Science,What is the name of the supercontinent that existed millions of years ago?,Pangaea,Gondwana,Laurasia,Eurasia
Earth Science,What layer of the atmosphere is closest to the Earth's surface?,Troposphere,Stratosphere,Mesosphere,Thermosphere
Earth Science,Which of the following is a type of rock formed from compacted and cemented sediments?,Sedimentary,Igneous,Metamorphic,Volcanic
Earth Science,What is the outermost layer of the Earth called?,Crust,Mantle,Core,Plate
Earth Science,What is the name for a body of permeable rock that can contain or transmit groundwater?,Aquifer,Ephemeral stream,Alluvial fan,Badlands
Earth Science,What layer of the Earth's atmosphere contains the ozone layer?,Stratosphere,Troposphere,Mesosphere,Thermosphere
Earth Science,What is the name of the process by which rocks are broken down by weathering and erosion?,Rock Cycle,Water Cycle,Nitrogen Cycle,Carbon Cycle
Earth Science,What is the name for the process by which sediment is laid down in a new location?,Deposition,Erosion,Transportation,Sedimentation
Earth Science,What is the outermost layer of the Earth?,A) Core,B) Mantle,C) Crust,D) Lithosphere
Earth Science,What is the name for the process by which rocks and minerals are transported from one place to another?,Transportation,Erosion,Deposition,Sedimentation
Earth Science,What is the layer of Earth's atmosphere that contains the ozone layer?,Stratosphere,Troposphere,Mesosphere,Thermosphere
Earth Science,What is the name of the layer of Earth's atmosphere where most weather occurs?,Troposphere,Stratosphere,Mesosphere,Thermosphere
Earth Science,What is the process of water changing from a liquid to a gas called?,Evaporation,Condensation,Precipitation,Transpiration
Earth Science,What is the name of the layer of the atmosphere where weather occurs?,Troposphere,Stratosphere,Mesosphere,Thermosphere
Earth Science,What is the largest layer of Earth's atmosphere?,Exosphere,Thermosphere,Mesosphere,Stratosphere
Earth Science,What is the process by which rocks| minerals| and soil are moved from one place to another?,Erosion,Weathering,Deposition,Sedimentation
Earth Science,What is the name of the part of Earth's atmosphere that contains the ozone layer?,Stratosphere,Troposphere,Mesosphere,Thermosphere
Earth Science,What is the name of the layer of the Earth that is solid and made of iron and nickel?,Inner core,Outer core,Mantle,Crust
Earth Science,What is the name of the process by which water changes from a liquid to a gas?,Evaporation,Condensation,Precipitation,Runoff
Earth Science,What is the name of the process by which water changes from a gas to a liquid?,Condensation,Evaporation,Precipitation,Transpiration
Earth Science,What is the second largest planet in our Solar System?,Saturn,Jupiter,Neptune,Uranus
Earth Science,What is the hottest planet in our Solar System?,Venus,Mercury,Earth,Mars
Earth Science,What is the name of the process by which rocks and minerals are broken down?,Weathering,Erosion,Transportation,Deposition
Earth Science,What is the name for the process by which water falls from clouds to Earth's surface?,Precipitation,Evaporation,Condensation,Transpiration
Earth Science,What type of rock forms from cooling lava?,Igneous,Sedimentary,Metamorphic,Volcanic
Ecology,What is the term used to describe the relationship between two species where both benefit?,Mutualism,Commensalism,Parasitism,Predation
Ecology,What is a group of organisms that live together and interact with each other in a specific area called?,Ecological Community,Ecosystem,Biosphere,Population
Ecology,What is a form of symbiosis where both organisms benefit?,Mutualism,Commensalism,Predation,Parasitism
Ecology,What is the gradual process by which one community of organisms replaces another in an area called?,Succession,Adaptation,Evolution,Natural Selection
Ecology,What is the process by which plants and animals store carbon?,Carbon Sequestration,Photosynthesis,Respiration,Burning
Ecology,What is the term for the variety of life on Earth?,Biodiversity,Ecosystem,Habitat,Population
Ecology,What is the name of the process where glucose is broken down in the presence of oxygen to release energy?,Cellular respiration,Photosynthesis,Fermentation,Transpiration
Ecology,What is the name of the process where energy is transferred between organisms in a food chain?,Trophic transfer,Biomass transfer,Energy pyramid,Predator-prey cycle
Ecology,What is the term used to describe the number of different species in an ecosystem?,Biodiversity,Biome,Habitat,Niche
Ecology,What is the name of the process where plants convert carbon dioxide and water into glucose and oxygen?,Photosynthesis,Cellular respiration,Fermentation,Transpiration
Geology,What type of rock is formed from the alteration of existing rock due to heat and pressure?,Metamorphic,Sedimentary,Igneous,None of the above
Geology,What is the name of the process by which magma cools and solidifies underground?,Plutonism,Volcanism,Sedimentation,Erosion
Geology,What is the name of the process by which sediments are turned into sedimentary rock?,Lithification,Erosion,Deposition,Weathering
Geology,What is the name of the boundary between the Earth's crust and mantle?,Mohorovicic discontinuity,Gutenberg discontinuity,Lehmann discontinuity,Conrad discontinuity
Geology,What type of rock is formed from magma or lava?,Igneous,Sedimentary,Metamorphic,None of the above
Geology,What is the name of the process by which the Earth's magnetic field is periodically reversed?,Geomagnetic reversal,Plate tectonics,Volcanic eruption,Earthquake
Geology,What type of rock is formed from the compression of sediment?,Sedimentary,Igneous,Metamorphic,None of the above
Geology,What type of rock is formed by the cooling and solidification of lava?,Igneous rock,Sedimentary rock,Metamorphic rock,Molten rock
Geology,Which layer of the Earth is the thickest?,The mantle,The outer core,The inner core,The crust
Geology,What is the name of the process by which an igneous rock is transformed into a metamorphic rock?,Metamorphism,Melting,Crystallization,Erosion
Geology,What process is responsible for the movement of tectonic plates?,Plate tectonics,Erosion,Weathering,Deposition
Geology,What type of rock is formed by the compaction and cementation of sediment?,Sedimentary rock,Igneous rock,Metamorphic rock,Molten rock
Geology,What is the name of the process by which rocks are moved from one location to another?,Erosion,Weathering,Deposition,Subduction
Geology,What is the name of the boundary between two tectonic plates that are sliding past each other?,Transform boundary,Divergent boundary,Convergent boundary,Subduction zone
Geology,What is the Earth's outermost layer called?,Crust,Mantle,Core,Plate
Geology,What is the name of the process by which rocks are broken down over time?,Weathering,Erosion,Dehydration,Oxidation
Geology,In what type of rock would you find fossils most commonly?,Sedimentary,Igneous,Metamorphic,Volcanic
Geology,What is the name of the process by which sedimentary rock is transformed into metamorphic rock?,Metamorphism,Melting,Crystallization,Erosion
Geology,What type of rock is formed from the weathering and erosion of other rocks?,Sedimentary,Igneous,Metamorphic,None of the above
Geology,What type of rock is formed from the accumulation of organic material| such as dead plants and animals?,Sedimentary,Igneous,Metamorphic,None of the above
Geology,What is the name of the process by which rock is transformed into a new type of rock through heat and pressure?,Metamorphism,Melting,Crystallization,Erosion
Geology,What is the name of the process by which rocks are broken down into smaller pieces?,Weathering,Erosion,Deposition,Metamorphism
Geology,What is the name of the process by which sediment is laid down in a new location?,Deposition,Erosion,Weathering,Transportation
Geology,What is the name of the boundary between two different rock types?,Contact,Fault,Unconformity,Fissure
Geology,What is the name of the rock that forms from the solidification of magma or lava?,Igneous rock,Sedimentary rock,Metamorphic rock,Mineral rock
Geology,What type of rock is formed from the evaporation of water| leaving behind minerals?,Sedimentary,Igneous,Metamorphic,None of the above
Geology,What is the name of the scale used to measure the magnitude of earthquakes?,Richter scale,Mercalli scale,Magnitude scale,Intensity scale
Geology,What is the name of the type of rock that is formed from shells and other organic material?,Limestone,Granite,Basalt,Marble
Geology,What is the hardest mineral on the Mohs scale?,Diamond,Quartz,Feldspar,Topaz
Geology,What type of rock is formed from the cooling and solidification of lava or magma?,Igneous,Sedimentary,Metamorphic,None of the above
Geology,What type of rock is formed from magma and lava?,Igneous,Sedimentary,Metamorphic,Granitic
Geology,What type of rock is formed from the alteration of existing rock due to the presence of hot fluids?,Metamorphic,Sedimentary,Igneous,None of the above
Geology,What type of rock is formed by volcanic activity?,Igneous,Sedimentary,Metamorphic,Granitic
Geology,What type of rock is formed by the solidification of molten rock on the Earth's surface?,Igneous,Sedimentary,Metamorphic,Volcanic
Geology,What type of rock is formed from the remains of once-living organisms?,Organic sedimentary,Inorganic sedimentary,Igneous,Metamorphic
Geology,What type of rock is formed by the metamorphosis of existing rock?,Metamorphic,Sedimentary,Igneous,Volcanic
Geology,What are the three types of rocks?,Igneous| sedimentary| metamorphic,Igneous| sedimentary| volcanic,Metamorphic| sedimentary| volcanic,Metamorphic| volcanic| plutonic
Geology,What type of rock is formed from the compaction and cementation of plant and animal remains?,Sedimentary,Igneous,Metamorphic,None of the above
Geology,What type of rock is formed by the cooling of magma or lava underground?,Intrusive igneous,Extrusive igneous,Metamorphic,Sedimentary
Geology,What type of rock is formed from sediment that is deposited and compacted over time?,Sedimentary,Igneous,Metamorphic,Volcanic
Geology,What type of rock is formed by heat and pressure?,Metamorphic,Sedimentary,Igneous,Granitic
Geology,What type of rock is formed by the compression and heating of existing rock?,Metamorphic,Igneous,Sedimentary,Volcanic
