Topic,Question,Answer,Distractor1,Distractor2,Distractor3
Chemistry,What is the pH of a neutral solution?,7,1,14,0
Chemistry,What is the chemical formula for ammonia?,NH3,NH4,NH2,NH
Chemistry,What is the formula for table salt?,NaCl,H2O,CO2,CH4
Chemistry,What element has the symbol Na?,Sodium,Chlorine,Potassium,Magnesium
Chemistry,What is the pH level of a neutral substance?,7,1,14,5
Chemistry,What is the chemical symbol for helium?,He,H,O,N
Chemistry,What element has the symbol Hg?,Mercury,Gold,Iron,Copper
Chemistry,What is the chemical symbol for iron?,Fe,Ag,Na,Cu
Chemistry,What is the chemical formula for methane?,CH4,CO2,H2O,NaCl
Chemistry,What is the formula for water?,H2O,CO2,NaCl,NH3
Chemistry,What is the unit for measuring electric current?,Ampere,Ohm,Volt,Watt
Chemistry,What is the chemical symbol for carbon?,C,Co,Cu,Cr
Chemistry,What is the state of matter in which the molecules are widely spaced and move independently of each other?,Gas,Liquid,Solid,Plasma
Chemistry,What is the name of the process by which a liquid transforms into a gas?,Evaporation,Melting,Solidification,Condensation
Chemistry,What element has the symbol K?,Potassium,Carbon,Copper,Cadmium
Chemistry,What kind of chemical bonds are responsible for holding the two strands of DNA together?,Hydrogen Bonds,Ionic Bonds,Covalent Bonds,Metallic Bonds
Chemistry,What is the chemical formula for table salt?,NaCl,KCl,CaCl2,MgCl2
Chemistry,What is the chemical symbol for iron?,Fe,Cu,Ag,Pb
Chemistry,What is the state of matter in which the molecules have partially ionized?,Plasma,Liquid,Solid,Gas
Chemistry,What is the molecular formula for glucose?,C6H12O6,H2O,CO2,NaCl
Chemistry,What is the chemical symbol for water?,H2O,O2,CO2,N2
Chemistry,What element has the symbol C?,Carbon,Calcium,Copper,Cadmium
Chemistry,What element has the symbol Fe?,Iron,Gold,Silicon,Copper
Chemistry,What is the process by which a solid becomes a gas without passing through the liquid state?,Sublimation,Evaporation,Melting,Boiling
Chemistry,What is the chemical formula for carbon dioxide?,CO2,H2O,CH4,NaCl
Chemistry,What is the symbol for the element nitrogen?,N,O,H,C
Chemistry,What is the chemical formula for hydrochloric acid?,HCl,H2SO4,HNO3,H3PO4
Chemistry,What is the symbol for the element copper?,Cu,Ag,Au,Fe
Chemistry,What is the chemical symbol for gold?,Au,Ag,Cu,Fe
Chemistry,What is the symbol for the element helium?,He,H,C,O
Chemistry,What is the chemical symbol for sodium?,Na,K,Ca,Ba
Chemistry,What is the symbol for the element iron?,Fe,Na,K,Au
Chemistry,What is the chemical formula for glucose?,C6H12O6,H2O,CO2,NaCl
Chemistry,What is the symbol for the element oxygen?,O,N,H,C
Chemistry,What is the chemical symbol for gold?,Au,Ag,Cu,Pt
Chemistry,What is the chemical formula for iron oxide?,Fe2O3,FeO,Fe3O4,FeCl2
Chemistry,Which element has the symbol O?,Oxygen,Carbon,Hydrogen,Nitrogen
Chemistry,What is the process called when a liquid turns into a gas?,Evaporation,Condensation,Sublimation,Melting
Chemistry,What is the process by which a solid changes directly into a gas?,Sublimation,Dissolution,Evaporation,Condensation
Chemistry,What is the term for a type of bond in which electrons are transferred from one atom to another?,Ionic,Covalent,Hydrogen,Van der Waals
Chemistry,What is the process by which a solid turns into a gas?,Sublimation,Deposition,Evaporation,Condensation
Chemistry,What is the term for a substance that has a pH of exactly 7?,Neutral,Basic,Acidic,Aqueous
Chemistry,What is the term for the amount of heat required to raise the temperature of 1 gram of a substance by 1 degree Celsius?,Specific Heat,Heat Capacity,Molar Mass,Molar Heat
Chemistry,What is the term for a bond in which the electrons are shared equally between two atoms?,Nonpolar Covalent,Polar Covalent,Ionic,Hydrogen
Chemistry,What is the term for the measure of the acidity or basicity of a solution?,pH,Enthalpy,Entropy,Gibbs Free Energy
Chemistry,What is the process by which a gas turns into a liquid?,Condensation,Evaporation,Sublimation,Melting
Chemistry,What is the term for the number of protons in the nucleus of an atom?,Atomic Number,Mass Number,Atomic Weight,Electronegativity
Chemistry,What is the most abundant gas in the Earth's atmosphere?,Nitrogen,Oxygen,Carbon Dioxide,Argon
Chemistry,What is the name for a substance that cannot be broken down into simpler substances by chemical means?,Element,Compound,Mixture,Solution
Chemistry,Which element has the atomic number 6?,Carbon,Oxygen,Gold,Silver
Chemistry,What is the name for a substance that changes color in the presence of an acid or a base?,Indicator,Catalyst,Reagent,Buffer
Chemistry,What is the name for a chemical bond formed between two atoms by sharing a pair of electrons?,Covalent Bond,Ionic Bond,Metallic Bond,Hydrogen Bond
Chemistry,What is the name for a substance that speeds up a chemical reaction without being consumed by the reaction?,Catalyst,Enzyme,Reagent,Buffer
Chemistry,What is the name for a substance that dissolves in water to create a solution with a pH less than 7?,Acid,Base,Neutral,Buffer
Chemistry,What is the process by which a liquid turns into a gas?,Evaporation,Condensation,Freezing,Melting
Chemistry,What is the chemical symbol for gold?,Au,Ag,Cu,Fe
Chemistry,What is the term for a solution with a pH less than 7?,Acidic,Basic,Neutral,Aqueous
Chemistry,What is the term for a solution with a pH greater than 7?,Basic,Acidic,Neutral,Aqueous
Chemistry,What is the name of the particle that carries a negative charge?,Electron,Proton,Neutron,Photon
Chemistry,What is the chemical formula for Nitric acid?,HNO3,H2SO4,HCl,H3PO4
Chemistry,What is the formula for sulphur dioxide?,SO2,CO2,HCl,H2SO4
Chemistry,What is the difference between an acid and a base?,Acids donate protons and bases accept protons,Acids accept protons and bases donate protons,Acids are sour and bases are bitter,Acids are solid and bases are liquid
Chemistry,What is the name of the particle that has no charge?,Neutron,Proton,Electron,Photon
Chemistry,Which element has the symbol Cl?,Chlorine,Carbon,Calcium,Copper
Chemistry,What is the formula for copper sulfate?,CuSO4,CuCO3,CuCl2,Cu(NO3)2
Chemistry,What is the formula for hydrochloric acid?,HCl,HNO3,H2SO4,H3PO4
Chemistry,Which element has the atomic number 26?,Iron,Gold,Silver,Carbon
Chemistry,What element's symbol is Fe?,Iron,Fluorine,Carbon,Zinc
Chemistry,What type of chemical bond involves the sharing of electrons?,Covalent,Ionic,Hydrogen,Van Der Waals
Chemistry,What is the pH of a neutral solution?,7,2,10,14
Chemistry,What is the element most commonly found in organic molecules?,Carbon,Nitrogen,Oxygen,Hydrogen
Chemistry,What is the name of the particle that carries a positive charge?,Proton,Electron,Neutron,Photon
Chemistry,What is the chemical symbol for gold?,Au,Ag,Fe,Cu
Chemistry,What is the term for a substance that cannot be broken down into simpler substances?,Element,Compound,Molecule,Atom
Chemistry,What is the term for the combination of two or more elements in a fixed ratio?,Compound,Mixture,Molecule,Solution
Chemistry,What is the term for a substance that speeds up a chemical reaction without being consumed in the reaction?,Catalyst,Reactant,Product,Enzyme
Chemistry,What is the name for a substance that dissolves in water to create a solution with a pH greater than 7?,Base,Acid,Neutral,Buffer
Chemistry,Which element has the symbol Fe?,Iron,Iodine,Indium,Iridium
Chemistry,What is the name for a reaction in which two or more substances combine to form a single| more complex substance?,Synthesis Reaction,Decomposition Reaction,Single Replacement Reaction,Double Replacement Reaction
Chemistry,What is the name for a substance that donates a proton in a chemical reaction?,Acid,Base,Neutral,Buffer
Chemistry,What is the chemical symbol for nitrogen?,N,O,H,C
Chemistry,What is the chemical formula for ammonia?,NH3,CO2,H2O,CH4
Chemistry,What is the chemical symbol for calcium?,Ca,Cu,Fe,Ag
Chemistry,What is the chemical symbol for chlorine?,Cl,O,H,C
Chemistry,What is the chemical formula for glucose?,C6H12O6,CO2,H2O,CH4
Chemistry,What happens in an acid-base neutralization reaction?,An acid and a base react to form salt and water,Acid and base molecules become smaller,Atoms become larger,Molecules become larger
Chemistry,What is the chemical symbol for sodium?,Na,K,Li,Cs
Chemistry,What is the chemical symbol for neon?,Ne,Au,Ag,Cu
Chemistry,What is the chemical symbol for sulfur?,S,Au,Ag,Cu
Chemistry,What is the chemical symbol for iron?,Fe,Cu,Ag,Au
Chemistry,What happens during a precipitation reaction?,Two ionic solutions react to form an insoluble compound,Molecules become larger,Molecules become smaller,Atoms become larger
Chemistry,What is the chemical symbol for silver?,Ag,Au,Al,Fe
Chemistry,What is the chemical symbol for phosphorus?,P,O,H,C
Chemistry,What is the chemical formula for water?,H2O,CO2,NaCl,NH4
Chemistry,What is the pH scale used to measure?,Acidity or Alkalinity,Temperature,Pressure,Volume
Chemistry,What is H2SO4 more commonly known as?,Sulfuric Acid,Hydrochloric Acid,Acetic Acid,Nitric Acid
Chemistry,What happens during a combustion reaction?,A hydrocarbon and oxygen react to form water and carbon dioxide,Atoms become larger,Molecules become smaller,Molecules become larger
Chemistry,What is the chemical formula for methane?,CH4,CO2,H2O,NH3
Chemistry,What is the chemical symbol for oxygen?,O,H,C,N
Chemistry,What is the chemical formula for carbon dioxide?,CO2,H2O,CH4,NH3
Chemistry,What is the process by which two or more atoms combine to form a more complex atom?,Chemical Bonding,Nuclear Fusion,Nuclear Fission,Radioactivity
Chemistry,What is the name for a reaction in which a single substance breaks down into two or more simpler substances?,Decomposition Reaction,Synthesis Reaction,Single Replacement Reaction,Double Replacement Reaction
Chemistry,What is the name for a reaction in which two elements swap places to form two new compounds?,Double Replacement Reaction,Single Replacement Reaction,Synthesis Reaction,Combustion Reaction
Chemistry,What is the name for a substance that can act as both an acid and a base?,Amphiprotic,Neutral,Buffer,Salt
Chemistry,What is the name for a compound that contains both a metal and a non-metal?,Ionic Compound,Molecular Compound,Covalent Compound,Hydrocarbon
Chemistry,Which gas makes up the majority of the Earth's atmosphere?,Nitrogen,Oxygen,Carbon dioxide,Argon
Chemistry,What is the name for a reaction that requires energy to proceed?,Endothermic Reaction,Exothermic Reaction,Oxidation-Reduction Reaction,Acid-Base Reaction
Chemistry,What is the name for a solution that resists changes in pH when small amounts of acid or base are added?,Buffer Solution,Acidic Solution,Basic Solution,Neutral Solution
Chemistry,What is the chemical symbol for gold?,Au,Ag,Fe,Cu
Chemistry,What is the chemical symbol for gold?,Au,Ag,Cu,Fe
Chemistry,What is the pH of a neutral substance?,7,6,8,9
Chemistry,What is the chemical formula for water?,H2O,CO2,CH4,NH3
Chemistry,What is the chemical symbol for neon?,Ne,Au,Ag,Cu
Chemistry,What is the chemical symbol for carbon?,C,O,H,N
Chemistry,What happens in a chemical reaction?,Chemical bonds are broken and formed,Molecules become smaller,Atoms become larger,Molecules become larger
Chemistry,What is the chemical symbol for hydrogen?,H,O,C,N
Chemistry,What is the chemical symbol for magnesium?,Mg,O,H,C
Chemistry,What is the name for a compound that consists of only carbon and hydrogen atoms?,Hydrocarbon,Carbohydrate,Protein,Lipid
Chemistry,What is the chemical symbol for potassium?,K,Au,Ag,Cu
Chemistry,What is the name of the process by which a gas turns directly into a solid?,Deposition,Sublimation,Condensation,Evaporation
Chemistry,What is the atomic number of oxygen?,8,6,10,12
Chemistry,What is the chemical formula for hydrochloric acid?,HCl,H2SO4,NaOH,CH3COOH
Chemistry,What is the most abundant gas in Earth's atmosphere?,Nitrogen,Oxygen,Carbon dioxide,Argon
Chemistry,What is the chemical symbol for gold?,Au,Ag,Fe,Cu
Chemistry,What is the chemical symbol for oxygen?,O,H,N,C
Chemistry,What is the chemical symbol for carbon?,C,O,H,N
Chemistry,What is the chemical symbol for sodium?,Na,K,Ca,Mg
Chemistry,What is the chemical formula for sulfuric acid?,H2SO4,HCl,NaOH,CH3COOH
Chemistry,What is the formula for ammonium nitrate?,NH4NO3,NaCl,H2SO4,CaCO3
Chemistry,What is the chemical symbol for hydrogen?,H,O,N,C
Chemistry,What is the chemical symbol for silver?,Ag,Au,Cu,Fe
Chemistry,What is the chemical symbol for nitrogen?,N,O,H,C
Chemistry,What is the chemical symbol for calcium?,Ca,Na,K,Mg
Chemistry,What is the chemical formula for glucose?,C6H12O6,CO2,H2O,NaCl
Chemistry,What is the chemical symbol for copper?,Cu,Ag,Au,Fe
Chemistry,What is the chemical formula for water?,H2O,CO2,NH3,CH4
Chemistry,What is the chemical symbol for lead?,Pb,Sn,Al,Ni
Chemistry,What is the chemical symbol for iron?,Fe,Au,Ag,Cu
Chemistry,What is the formula for methane?,CH4,H2O,CO2,C3H8
Chemistry,What is the atomic symbol for nitrogen?,N,Ni,Na,Nb
Chemistry,What is the formula for ethanoic acid?,CH3COOH,C6H12O6,HCl,NaCl
Chemistry,What is the atomic symbol for gold?,Au,Ag,Cu,Fe
Chemistry,What is the pH of water?,7,8,6,9
Chemistry,What is the most abundant gas in the Earth's atmosphere?,Nitrogen,Oxygen,Carbon dioxide,Argon
Chemistry,What is the chemical formula for water?,H2O,HO,H3O,H
Chemistry,What is the atomic symbol for oxygen?,O,Os,Ob,Ok
Chemistry,What is the symbol for helium?,He,H,Li,Ne
Chemistry,What is the formula for oxygen gas?,O2,O3,O,OH
Chemistry,What is the atomic symbol for carbon?,C,Cr,Co,Cu
Chemistry,What is the formula for glucose?,C6H12O6,C12H22O11,CH3OH,H2O
Chemistry,What is the chemical symbol for gold?,Au,Ag,Fe,Hg
Chemistry,What is the atomic symbol for helium?,He,H,Li,Be
Chemistry,What is the formula for sodium chloride?,NaCl,NaOH,CaCl2,KCl
Chemistry,What is the atomic symbol for iron?,Fe,Fr,F,Fl
Chemistry,What is the formula for carbon dioxide?,CO2,CO,C2O,C3O2
Chemistry,What is the atomic symbol for copper?,Cu,Co,Cr,C
Chemistry,What is the chemical formula for ammonia?,NH3,H2SO4,NaOH,CH3COOH
Chemistry,What is the formula for sulfuric acid?,H2SO4,HCl,HNO3,H3PO4
Chemistry,What is the chemical symbol for helium?,He,Ne,Ar,Kr
Chemistry,What is the chemical formula for methane?,CH4,C2H6,C3H8,C4H10
Chemistry,What is the chemical formula for carbon dioxide?,CO2,H2O,NaCl,C6H12O6
Chemistry,What is the symbol for gold?,Au,Ag,Pt,Cu
Chemistry,What is the chemical formula for water?,H2O,CO2,C6H12O6,NaCl
Chemistry,What is the chemical formula for hydrochloric acid?,HCl,NaOH,H2SO4,NH3
Chemistry,What is the chemical symbol for sodium?,Na,Hg,Ag,Fe
Chemistry,What is the chemical formula for oxygen?,O2,CO2,H2O,NaCl
Chemistry,What is the chemical symbol for iron?,Fe,Hg,Ag,Na
Chemistry,What is the chemical formula for ammonia?,NH3,H2O,NaCl,CO2
Chemistry,What is the chemical symbol for silver?,Ag,Hg,Fe,Na
Chemistry,What is the chemical symbol for helium?,He,Hg,Ag,Fe
Chemistry,What is the atomic number of carbon?,6,8,12,14
Chemistry,What is the chemical symbol for gold?,Au,Ag,Cu,Fe
Chemistry,What is the general formula for an alkane?,CnH2n+2,CnH2n,CnHn,CnHn-2
Chemistry,What is the chemical formula for water?,H2O,CO2,NaCl,HCl
Chemistry,Which noble gas has the highest atomic number?,Radon,Xenon,Krypton,Argon
Chemistry,Which element has the atomic number 7?,Nitrogen,Oxygen,Carbon,Gold
Chemistry,Which element has the symbol Hg?,Mercury,Hydrogen,Gold,Helium
Chemistry,What is the chemical symbol for sodium?,Na,Fe,Cl,Hg
Chemistry,What is the chemical symbol for gold?,Au,Ag,Pt,Fe
Chemistry,What is the chemical formula for table salt?,NaCl,CaCO3,H2SO4,Fe2O3
Chemistry,What is the formula for methane?,CH4,C6H12O6,NaCl,H2O
Chemistry,What is the chemical formula for carbon dioxide?,CO2,H2O,NaCl,C6H12O6
Chemistry,What is the pH of a neutral solution?,7,6,8,5
Chemistry,What is the process called where a liquid turns into a gas?,Evaporation,Condensation,Boiling,Sublimation
Chemistry,What is the symbol for sodium?,Na,K,Ca,Mg
Chemistry,What is the chemical formula for sodium chloride?,NaCl,H2O,CO2,C6H12O6
Chemistry,What is the symbol for helium?,He,Ne,Ar,Kr
Chemistry,What is the process called where a gas turns into a liquid?,Condensation,Evaporation,Boiling,Sublimation
Chemistry,What is the symbol for oxygen?,O,H,N,C
Chemistry,What is the process called where a solid turns into a gas?,Sublimation,Melting,Freezing,Boiling
Chemistry,What is the symbol for carbon dioxide?,CO2,H2O,O2,O3
Chemistry,What is the chemical formula for methane?,CH4,CO2,H2O,C6H12O6
Chemistry,What is the process called where a liquid turns into a solid?,Freezing,Melting,Sublimation,Boiling
Chemistry,What is the symbol for nitrogen?,N,O,C,H
Chemistry,What is the chemical symbol for gold?,Au,Hg,Ag,Fe
Chemistry,What is the formula for water?,H2O,CO2,NaCl,O2
Chemistry,What is the chemical formula for glucose?,C6H12O6,H2O,NaCl,CO2
Chemistry,What is the chemical symbol for silver?,Ag,Au,Pt,Fe
Chemistry,What is the most common gas in the Earth's atmosphere?,Nitrogen,Oxygen,Carbon dioxide,Helium
Chemistry,What is the atomic number of carbon?,6,8,12,14
Chemistry,What is the chemical symbol for gold?,Au,Ag,Cu,Pt
Chemistry,What is the most abundant element in the universe?,Hydrogen,Oxygen,Carbon,Nitrogen
Chemistry,What is the chemical formula for methane?,CH4,CO2,H2O,NH3
Chemistry,What is the chemical symbol for phosphorus?,P,C,N,O
Chemistry,What is the chemical symbol for neon?,Ne,Ar,Kr,Xe
Chemistry,What is the chemical symbol for silver?,Ag,Au,Cu,Pt
Chemistry,What is the chemical formula for oxygen?,O2,O,OH,H2O
Chemistry,Which of the following is a measure of how much solute is dissolved in a solution?,Concentration,Temperature,Pressure,Volume
Chemistry,Which of the following is a measure of how acidic or basic a substance is?,pH,Concentration,Temperature,Pressure
Chemistry,Which of the following is the study of how matter interacts with energy?,Thermodynamics,Quantum mechanics,Electromagnetism,Relativity
Chemistry,What is the chemical symbol for chlorine?,Cl,Br,F,I
Chemistry,What is the atomic symbol for helium?,He,H,Li,Be
Chemistry,Which of the following is a measure of the speed of a chemical reaction?,Rate,Concentration,Pressure,Temperature
Chemistry,Which of the following is a measure of the amount of heat required to raise the temperature of a substance by 1 degree Celsius?,Specific heat capacity,Latent heat,Enthalpy,Gibbs free energy
Chemistry,Which of the following is a measure of the amount of energy required to remove an electron from an atom or ion?,Ionization energy,Electronegativity,Electron affinity,Atomic radius
Chemistry,What is the chemical formula for sodium chloride?,NaCl,NaOH,Na2SO4,Na2CO3
Chemistry,Which of the following is a measure of the ability of a substance to dissolve in another substance?,Solubility,Concentration,Temperature,Pressure
Chemistry,Which of the following is a measure of how readily a substance is oxidized or reduced in a chemical reaction?,Redox potential,pH,Concentration,Temperature
Chemistry,Which of the following is a measure of the amount of substance in a given volume?,Concentration,Molarity,Solubility,Pressure
Chemistry,Which of the following is a bond that results from the sharing of electrons between atoms?,Covalent bond,Ionic bond,Hydrogen bond,Van der Waals forces
Chemistry,What is the atomic symbol for calcium?,Ca,C,Co,Cd
Chemistry,What is the chemical symbol for potassium?,K,Na,Ca,Mg
Chemistry,What is the chemical symbol for sulfur?,S,O,N,C
Chemistry,What type of bond is formed when electrons are shared between atoms?,Covalent bond,Ionic bond,Hydrogen bond,Van der Waals force
Chemistry,What is the name for a substance that can be dissolved in a solvent?,Soluble,Insoluble,Solution,Solute
Chemistry,What is the name for a substance that has a pH less than 7?,Acid,Base,Alkali,Neutral
Chemistry,What is the name for an atom that has gained or lost electrons?,Ion,Isotope,Element,Compound
Chemistry,What is the name of the process by which a solid changes directly into a gas without becoming a liquid first?,Sublimation,Evaporation,Condensation,Freezing
Chemistry,What is the name of the process by which a liquid changes into a gas?,Evaporation,Sublimation,Condensation,Freezing
Chemistry,What is the chemical formula for water?,H2O,CO2,NaCl,O2
Chemistry,What is the name for a solid mixture of two or more metals?,Alloy,Compound,Isotope,Molecule
Chemistry,What is the chemical symbol for gold?,Au,Ag,Cu,Pt
Chemistry,What is the chemical symbol for iron?,Fe,Ag,Cu,Pt
Chemistry,What is the chemical symbol for sodium?,Na,K,Li,Ba
Chemistry,What is the chemical symbol for oxygen?,O,N,H,He
Chemistry,What is the chemical symbol for helium?,He,Ne,Ar,Kr
Chemistry,What is the chemical symbol for nitrogen?,N,O,H,He
Chemistry,What is the chemical formula for carbon monoxide?,CO,CO2,C2O,C2H5OH
Chemistry,What is the chemical symbol for carbon?,C,N,O,H
Chemistry,What is the chemical symbol for calcium?,Ca,Mg,K,Na
Chemistry,Which of the following is a measure of how much energy is required to break a bond in a molecule?,Bond energy,Enthalpy,Entropy,Gibbs free energy
Chemistry,What is the name for a substance that releases hydrogen ions when dissolved in water?,Acid,Base,Alkali,Neutral
Chemistry,What is the atomic symbol for gold?,Au,Ag,Fe,Cu
Chemistry,Which of the following is a measure of the amount of moles of solute dissolved in a liter of solution?,Molarity,Concentration,Solubility,Pressure
Chemistry,What is the chemical formula for water?,H2O,CO2,CH4,NaCl
Chemistry,What is the chemical formula for water?,H2O,CO2,CH4,N2O
Chemistry,What is the chemical formula for carbon dioxide?,CO2,H2O,CH4,NO2
Chemistry,What is the chemical formula for methane?,CH4,CO2,H2O,NO2
Chemistry,What is the chemical formula for nitrogen?,N2,CO2,H2O,NO2
Chemistry,What is a base?,A substance with a pH greater than 7,A substance with a pH less than 7,A substance with a pH of exactly 7,A substance with a pH of 6
Chemistry,What is the chemical formula for carbon monoxide?,CO,CO2,H2CO3,C2H2
Chemistry,What is the chemical symbol for oxygen?,O,C,H,N
Chemistry,What is the chemical formula for sulfuric acid?,H2SO4,HCl,NaOH,CH3COOH
Chemistry,What is the chemical formula for acetic acid?,CH3COOH,HCl,H2SO4,NaOH
Chemistry,What is an acid?,A substance with a pH of less than 7,A substance with a pH of greater than 7,A substance with a pH of exactly 7,A substance with a pH of 6
Chemistry,What is the chemical formula for ammonia?,NH3,NO2,CO2,H2O
Chemistry,What is the most abundant gas in our atmosphere?,Nitrogen,Oxygen,Carbon dioxide,Argon
Chemistry,Which element has the symbol Na?,Sodium,Nitrogen,Neon,Nickel
Chemistry,What is the formula for sulfuric acid?,H2SO4,NaOH,HCl,HNO3
Chemistry,What type of bonding occurs when electrons are shared between atoms?,Covalent,Ionic,Metallic,Van der Waals
Chemistry,What is the chemical formula for hydrochloric acid?,HCl,H2SO4,NaOH,CH3COOH
Chemistry,What is the chemical symbol for carbon?,C,H,O,N
Chemistry,What is the chemical symbol for sodium?,Na,K,Fe,Cu
Chemistry,What is the chemical symbol for gold?,Au,Ag,Pt,Cu
Chemistry,Which of the following is a measure of how readily a substance gives up protons in a chemical reaction?,Acidity,pH,Concentration,Temperature
Chemistry,Which of the following is a measure of the amount of energy released or absorbed during a chemical reaction?,Enthalpy,Entropy,Gibbs free energy,Bond energy
Chemistry,What is the chemical formula for methane?,CH4,CH3,C2H5,C3H8
Chemistry,Which of the following is a measure of the amount of heat required to convert a solid into a liquid?,Heat of fusion,Heat of vaporization,Specific heat capacity,Enthalpy
Chemistry,Which of the following is a measure of the amount of energy required to convert a liquid into a gas?,Heat of vaporization,Heat of fusion,Specific heat capacity,Enthalpy
Chemistry,What is the chemical symbol for potassium?,K,P,N,O
Chemistry,What is the atomic number of carbon?,6,8,10,12
Chemistry,What is the atomic symbol for oxygen?,O,Os,O2,OH
Chemistry,What is the molecular formula for water?,H2O,CO2,NH3,CH4
Chemistry,What is the most abundant gas in Earth's atmosphere?,Nitrogen,Oxygen,Carbon dioxide,Methane
Chemistry,What is the balanced equation for the reaction between hydrogen and oxygen to form water?,2H2 + O2 → 2H2O,H2O + CO2 → H2CO3,2HCl + Na2CO3 → 2NaCl + H2O + CO2,CH4 + 2O2 → CO2 + 2H2O
Chemistry,What is the atomic number of oxygen?,8,6,10,12
Chemistry,What is the chemical formula for carbon dioxide?,CO2,CO,C2O,C2
Chemistry,What is the name of the process by which substances pass through a membrane from high concentration to low concentration?,Diffusion,Osmosis,Active transport,Passive transport
Chemistry,What is the formula weight of H2SO4?,98.1,76.1,72.1,82.1
Chemistry,What is the atomic number of iron?,26,28,24,30
Chemistry,What is the atomic symbol for carbon?,C,Ca,Co,Cd
Chemistry,Which of the following is a measure of the degree to which a substance resists flow?,Viscosity,Density,Pressure,Concentration
Chemistry,What is the name for a molecule composed of two or more chemically bonded atoms?,Molecule,Compound,Ion,Element
Chemistry,What is the name for a substance that has a pH greater than 7?,Base,Acid,Alkali,Neutral
Chemistry,What is the pH range of an acid?,0-6,7,8-14,1-13
Chemistry,What is the formula for water?,H2O,HO,OH,H3O
Chemistry,What is the formula for carbon dioxide?,CO2,CO,O2,C2O
Chemistry,What is the symbol for sodium?,Na,Mg,Na2,N
Chemistry,What is the symbol for chlorine?,Cl,C,Cr,Co
Chemistry,What is the formula for methane?,CH4,CH3,C4H4,C4H10
Chemistry,What is the formula for ethanol?,C2H5OH,CH3OH,C6H12O6,C2H6O2
Chemistry,What is the formula for glucose?,C6H12O6,C12H22O11,C2H5OH,CH3COOH
Chemistry,What is the process by which an element breaks down into a lighter element or elements?,Radioactive decay,Fission,Fusion,Combustion
Chemistry,What is the formula for sucrose?,C12H22O11,C6H12O6,CH3COOH,C2H5OH
Chemistry,What is the formula for sulfuric acid?,H2SO4,HCl,NaOH,HNO3
Chemistry,What is the formula for ammonia?,NH3,NH2,N2H4,N3H3
Chemistry,What is the formula for nitric acid?,HNO3,HCl,H2SO4,NaOH
Chemistry,What is the formula for oxygen?,O2,O3,O,CO2
Chemistry,What is the formula for hydrogen?,H2,H,He,HCl
Chemistry,What is the formula for carbon monoxide?,CO,CO2,C2O,CH4
Chemistry,What is the formula for acetic acid?,CH3COOH,H2SO4,HCl,NaOH
Chemistry,What is the formula for hydrochloric acid?,HCl,H2SO4,NaOH,HNO3
Chemistry,What is the chemical symbol for gold?,Au,Ag,Fe,Cu
Chemistry,What is the chemical symbol for carbon?,C,O,H,N
Chemistry,What is the chemical symbol for iron?,Fe,Au,Ag,Cu
Chemistry,What is the chemical symbol for sodium?,Na,O,H,C
Chemistry,What type of reaction occurs when two or more substances combine to form a single product?,Synthesis,Decomposition,Single Replacement,Double Replacement
Chemistry,What is the chemical formula for carbon dioxide?,CO2,H2O,NaCl,C6H12O6
Chemistry,What is the chemical formula for table salt?,NaCl,KCl,CuSO4,HCl
Chemistry,What is the chemical symbol for calcium?,Ca,Au,Ag,Cu
Chemistry,What is the chemical formula for glucose?,C6H12O6,CO2,H2O,NaCl
Chemistry,What is the chemical formula for hydrochloric acid?,HCl,NaOH,HNO3,H2SO4
Chemistry,What is the chemical formula for ammonia?,NH3,H2SO4,NaCl,CO2
Chemistry,What is the chemical symbol for helium?,He,O,H,C
Chemistry,What is the chemical formula for sulfuric acid?,H2SO4,HCl,NaOH,HNO3
Chemistry,What is the chemical formula for sodium hydroxide?,NaOH,HCl,HNO3,H2SO4
Chemistry,What is the chemical formula for hydrofluoric acid?,HF,HCl,HNO3,H2SO4
Chemistry,What is the chemical symbol for copper?,Cu,Au,Ag,Fe
Chemistry,What is the chemical symbol for silver?,Ag,Au,Fe,Cu
Chemistry,What is the chemical symbol for nitrogen?,N,O,H,C
Chemistry,Which element is named after a country?,Francium,Germanium,Polonium,Americium
Chemistry,What is the chemical symbol for hydrogen?,H,O,C,N
Chemistry,What is the formula for sodium hydroxide?,NaOH,H2SO4,HCl,CH3COOH
Chemistry,What is the formula for calcium carbonate?,CaCO3,CaO,CaSO4,CaCl2
Chemistry,What is the formula for magnesium chloride?,MgCl2,MgCO3,MgSO4,MgO
Chemistry,What is the formula for potassium hydroxide?,KOH,H2SO4,HCl,CH3COOH
Chemistry,What is the name of the process in which a gas turns directly into a solid without first becoming a liquid?,Deposition,Sublimation,Condensation,Vaporization
Chemistry,What is the formula for water?,H2O,CO2,CH4,NH3
Chemistry,What is the process by which a liquid changes into a gas at the surface?,Evaporation,Condensation,Sublimation,Boiling
Chemistry,What is the chemical symbol for gold?,Au,Ag,Cu,Fe
Chemistry,What is the common name for sodium chloride?,Salt,Sugar,Baking soda,Bleach
Chemistry,What is the chemical symbol for oxygen?,O,C,H,N
Chemistry,What is the chemical formula for carbon dioxide?,CO2,CH4,H2O,O2
Chemistry,What is the common name for hydrochloric acid?,Muriatic acid,Sulfuric acid,Nitric acid,Acetic acid
Chemistry,What type of reaction occurs when two or more substances combine to form a new compound?,Synthesis,Decomposition,Combustion,Neutralization
Chemistry,What is the chemical symbol for carbon?,C,O,H,N
